fecha,sku,tienda,cantidad_vendida
2024-03-31,HM000016,TIENDA010,0.82
2024-04-07,HM000016,TIENDA010,1.69
2024-04-14,HM000016,TIENDA010,0.73
2024-04-21,HM000016,TIENDA010,1.53
2024-04-28,HM000016,TIENDA010,1.63
2024-05-05,HM000016,TIENDA010,1.08
2024-05-12,HM000016,TIENDA010,1.34
2024-05-19,HM000016,TIENDA010,0.86
2024-05-26,HM000016,TIENDA010,3.3
2024-06-02,HM000016,TIENDA010,1.93
2024-06-09,HM000016,TIENDA010,0.96
2024-06-16,HM000016,TIENDA010,4.6
2024-06-23,HM000016,TIENDA010,1.53
2024-06-30,HM000016,TIENDA010,1.43
2024-07-07,HM000016,TIENDA010,1.29
2024-07-14,HM000016,TIENDA010,2.26
2024-07-21,HM000016,TIENDA010,1.68
2024-07-28,HM000016,TIENDA010,1.75
2024-08-04,HM000016,TIENDA010,1.13
2024-08-11,HM000016,TIENDA010,0.59
2024-08-18,HM000016,TIENDA010,2.07
2024-08-25,HM000016,TIENDA010,1.04
2024-09-01,HM000016,TIENDA010,2.19
2024-09-08,HM000016,TIENDA010,1.39
2024-09-15,HM000016,TIENDA010,1.58
2024-09-22,HM000016,TIENDA010,2.31
2024-09-29,HM000016,TIENDA010,1.21
2024-10-06,HM000016,TIENDA010,1.35
2024-10-13,HM000016,TIENDA010,3.03
2024-10-20,HM000016,TIENDA010,1.77
2024-10-27,HM000016,TIENDA010,2.81
2024-11-03,HM000016,TIENDA010,1.03
2024-11-10,HM000016,TIENDA010,0.26
2024-11-17,HM000016,TIENDA010,1.34
2024-11-24,HM000016,TIENDA010,2.05
2024-12-01,HM000016,TIENDA010,1.48
2024-12-08,HM000016,TIENDA010,3.0
2024-12-15,HM000016,TIENDA010,1.0
2024-12-22,HM000016,TIENDA010,1.41
2024-12-29,HM000016,TIENDA010,4.72
2024-01-07,HM000017,TIENDA001,0.65
2024-01-14,HM000017,TIENDA001,0.1
2024-01-21,HM000017,TIENDA001,1.76
2024-01-28,HM000017,TIENDA001,1.33
2024-02-04,HM000017,TIENDA001,2.73
2024-02-11,HM000017,TIENDA001,0.25
2024-02-18,HM000017,TIENDA001,0.0
2024-02-25,HM000017,TIENDA001,0.97
2024-03-03,HM000017,TIENDA001,2.19
2024-03-10,HM000017,TIENDA001,0.72
2024-03-17,HM000017,TIENDA001,1.03
2024-03-24,HM000017,TIENDA001,0.0
2024-03-31,HM000017,TIENDA001,0.16
2024-04-07,HM000017,TIENDA001,2.68
2024-04-14,HM000017,TIENDA001,0.04
2024-04-21,HM000017,TIENDA001,0.97
2024-04-28,HM000017,TIENDA001,0.63
2024-05-05,HM000017,TIENDA001,2.96
2024-05-12,HM000017,TIENDA001,1.47
2024-05-19,HM000017,TIENDA001,2.04
2024-05-26,HM000017,TIENDA001,1.58
2024-06-02,HM000017,TIENDA001,1.76
2024-06-09,HM000017,TIENDA001,3.12
2024-06-16,HM000017,TIENDA001,0.4
2024-06-23,HM000017,TIENDA001,2.99
2024-06-30,HM000017,TIENDA001,0.15
2024-07-07,HM000017,TIENDA001,1.99
2024-07-14,HM000017,TIENDA001,0.0
2024-07-21,HM000017,TIENDA001,2.78
2024-07-28,HM000017,TIENDA001,0.79
2024-08-04,HM000017,TIENDA001,1.45
2024-08-11,HM000017,TIENDA001,1.37
2024-08-18,HM000017,TIENDA001,1.0
2024-08-25,HM000017,TIENDA001,0.97
2024-09-01,HM000017,TIENDA001,0.45
2024-09-08,HM000017,TIENDA001,2.44
2024-09-15,HM000017,TIENDA001,1.7
2024-09-22,HM000017,TIENDA001,0.0
2024-09-29,HM000017,TIENDA001,1.24
2024-10-06,HM000017,TIENDA001,1.46
2024-10-13,HM000017,TIENDA001,1.41
2024-10-20,HM000017,TIENDA001,1.47
2024-10-27,HM000017,TIENDA001,2.17
2024-11-03,HM000017,TIENDA001,1.1
2024-11-10,HM000017,TIENDA001,1.69
2024-11-17,HM000017,TIENDA001,1.51
2024-11-24,HM000017,TIENDA001,1.72
2024-12-01,HM000017,TIENDA001,2.48
2024-12-08,HM000017,TIENDA001,2.93
2024-12-15,HM000017,TIENDA001,1.92
2024-12-22,HM000017,TIENDA001,0.84
2024-12-29,HM000017,TIENDA001,1.35
2024-01-07,HM000017,TIENDA002,0.0
2024-01-14,HM000017,TIENDA002,2.28
2024-01-21,HM000017,TIENDA002,1.78
2024-01-28,HM000017,TIENDA002,2.28
2024-02-04,HM000017,TIENDA002,1.58
2024-02-11,HM000017,TIENDA002,0.92
2024-02-18,HM000017,TIENDA002,2.71
2024-02-25,HM000017,TIENDA002,2.1
2024-03-03,HM000017,TIENDA002,2.42
2024-03-10,HM000017,TIENDA002,0.48
2024-03-17,HM000017,TIENDA002,1.39
2024-03-24,HM000017,TIENDA002,1.45
2024-03-31,HM000017,TIENDA002,0.88
2024-04-07,HM000017,TIENDA002,1.41
2024-04-14,HM000017,TIENDA002,1.13
2024-04-21,HM000017,TIENDA002,2.09
2024-04-28,HM000017,TIENDA002,0.2
2024-05-05,HM000017,TIENDA002,1.54
2024-05-12,HM000017,TIENDA002,0.76
2024-05-19,HM000017,TIENDA002,0.72
2024-05-26,HM000017,TIENDA002,0.78
2024-06-02,HM000017,TIENDA002,1.41
2024-06-09,HM000017,TIENDA002,1.59
2024-06-16,HM000017,TIENDA002,3.28
2024-06-23,HM000017,TIENDA002,0.0
2024-06-30,HM000017,TIENDA002,1.77
2024-07-07,HM000017,TIENDA002,1.31
2024-07-14,HM000017,TIENDA002,1.65
2024-07-21,HM000017,TIENDA002,1.13
2024-07-28,HM000017,TIENDA002,0.68
2024-08-04,HM000017,TIENDA002,1.62
2024-08-11,HM000017,TIENDA002,2.34
2024-08-18,HM000017,TIENDA002,0.35
2024-08-25,HM000017,TIENDA002,2.92
2024-09-01,HM000017,TIENDA002,1.47
2024-09-08,HM000017,TIENDA002,2.24
2024-09-15,HM000017,TIENDA002,2.15
2024-09-22,HM000017,TIENDA002,1.9
2024-09-29,HM000017,TIENDA002,1.23
2024-10-06,HM000017,TIENDA002,1.7
2024-10-13,HM000017,TIENDA002,1.98
2024-10-20,HM000017,TIENDA002,0.02
2024-10-27,HM000017,TIENDA002,1.42
2024-11-03,HM000017,TIENDA002,0.52
2024-11-10,HM000017,TIENDA002,2.15
2024-11-17,HM000017,TIENDA002,0.1
2024-11-24,HM000017,TIENDA002,0.44
2024-12-01,HM000017,TIENDA002,1.73
2024-12-08,HM000017,TIENDA002,2.61
2024-12-15,HM000017,TIENDA002,1.63
2024-12-22,HM000017,TIENDA002,0.78
2024-12-29,HM000017,TIENDA002,0.0
2024-01-07,HM000017,TIENDA003,0.65
2024-01-14,HM000017,TIENDA003,0.88
2024-01-21,HM000017,TIENDA003,1.94
2024-01-28,HM000017,TIENDA003,1.88
2024-02-04,HM000017,TIENDA003,0.94
2024-02-11,HM000017,TIENDA003,3.86
2024-02-18,HM000017,TIENDA003,3.38
2024-02-25,HM000017,TIENDA003,2.23
2024-03-03,HM000017,TIENDA003,1.72
2024-03-10,HM000017,TIENDA003,1.32
2024-03-17,HM000017,TIENDA003,2.22
2024-03-24,HM000017,TIENDA003,1.72
2024-03-31,HM000017,TIENDA003,3.09
2024-04-07,HM000017,TIENDA003,0.41
2024-04-14,HM000017,TIENDA003,1.16
2024-04-21,HM000017,TIENDA003,3.39
2024-04-28,HM000017,TIENDA003,1.31
2024-05-05,HM000017,TIENDA003,1.78
2024-05-12,HM000017,TIENDA003,1.33
2024-05-19,HM000017,TIENDA003,0.0
2024-05-26,HM000017,TIENDA003,1.54
2024-06-02,HM000017,TIENDA003,0.84
2024-06-09,HM000017,TIENDA003,1.75
2024-06-16,HM000017,TIENDA003,2.74
2024-06-23,HM000017,TIENDA003,1.25
2024-06-30,HM000017,TIENDA003,0.19
2024-07-07,HM000017,TIENDA003,0.42
2024-07-14,HM000017,TIENDA003,0.87
2024-07-21,HM000017,TIENDA003,2.01
2024-07-28,HM000017,TIENDA003,1.77
2024-08-04,HM000017,TIENDA003,1.45
2024-08-11,HM000017,TIENDA003,0.0
2024-08-18,HM000017,TIENDA003,1.14
2024-08-25,HM000017,TIENDA003,2.85
2024-09-01,HM000017,TIENDA003,1.82
2024-09-08,HM000017,TIENDA003,1.48
2024-09-15,HM000017,TIENDA003,1.57
2024-09-22,HM000017,TIENDA003,1.16
2024-09-29,HM000017,TIENDA003,2.11
2024-10-06,HM000017,TIENDA003,0.76
2024-10-13,HM000017,TIENDA003,1.97
2024-10-20,HM000017,TIENDA003,1.82
2024-10-27,HM000017,TIENDA003,1.66
2024-11-03,HM000017,TIENDA003,1.36
2024-11-10,HM000017,TIENDA003,2.01
2024-11-17,HM000017,TIENDA003,1.68
2024-11-24,HM000017,TIENDA003,1.83
2024-12-01,HM000017,TIENDA003,0.07
2024-12-08,HM000017,TIENDA003,1.17
2024-12-15,HM000017,TIENDA003,0.54
2024-12-22,HM000017,TIENDA003,1.78
2024-12-29,HM000017,TIENDA003,1.81
2024-01-07,HM000017,TIENDA004,2.26
2024-01-14,HM000017,TIENDA004,1.32
2024-01-21,HM000017,TIENDA004,2.65
2024-01-28,HM000017,TIENDA004,2.89
2024-02-04,HM000017,TIENDA004,0.26
2024-02-11,HM000017,TIENDA004,3.14
2024-02-18,HM000017,TIENDA004,0.59
2024-02-25,HM000017,TIENDA004,1.61
2024-03-03,HM000017,TIENDA004,0.67
2024-03-10,HM000017,TIENDA004,1.64
2024-03-17,HM000017,TIENDA004,2.34
2024-03-24,HM000017,TIENDA004,0.0
2024-03-31,HM000017,TIENDA004,1.53
2024-04-07,HM000017,TIENDA004,1.79
2024-04-14,HM000017,TIENDA004,0.12
2024-04-21,HM000017,TIENDA004,1.04
2024-04-28,HM000017,TIENDA004,1.2
2024-05-05,HM000017,TIENDA004,1.85
2024-05-12,HM000017,TIENDA004,2.02
2024-05-19,HM000017,TIENDA004,2.99
2024-05-26,HM000017,TIENDA004,0.92
2024-06-02,HM000017,TIENDA004,2.57
2024-06-09,HM000017,TIENDA004,0.97
2024-06-16,HM000017,TIENDA004,0.0
2024-06-23,HM000017,TIENDA004,0.94
2024-06-30,HM000017,TIENDA004,0.95
2024-07-07,HM000017,TIENDA004,0.46
2024-07-14,HM000017,TIENDA004,2.48
2024-07-21,HM000017,TIENDA004,2.54
2024-07-28,HM000017,TIENDA004,3.01
2024-08-04,HM000017,TIENDA004,2.09
2024-08-11,HM000017,TIENDA004,0.45
2024-08-18,HM000017,TIENDA004,2.44
2024-08-25,HM000017,TIENDA004,2.41
2024-09-01,HM000017,TIENDA004,0.82
2024-09-08,HM000017,TIENDA004,2.19
2024-09-15,HM000017,TIENDA004,0.8
2024-09-22,HM000017,TIENDA004,0.13
2024-09-29,HM000017,TIENDA004,3.1
2024-10-06,HM000017,TIENDA004,2.87
2024-10-13,HM000017,TIENDA004,0.72
2024-10-20,HM000017,TIENDA004,2.46
2024-10-27,HM000017,TIENDA004,2.6
2024-11-03,HM000017,TIENDA004,1.43
2024-11-10,HM000017,TIENDA004,2.24
2024-11-17,HM000017,TIENDA004,2.16
2024-11-24,HM000017,TIENDA004,2.11
2024-12-01,HM000017,TIENDA004,3.33
2024-12-08,HM000017,TIENDA004,3.2
2024-12-15,HM000017,TIENDA004,2.22
2024-12-22,HM000017,TIENDA004,2.97
2024-12-29,HM000017,TIENDA004,2.54
2024-01-07,HM000017,TIENDA005,1.28
2024-01-14,HM000017,TIENDA005,2.01
2024-01-21,HM000017,TIENDA005,0.0
2024-01-28,HM000017,TIENDA005,1.87
2024-02-04,HM000017,TIENDA005,1.69
2024-02-11,HM000017,TIENDA005,1.52
2024-02-18,HM000017,TIENDA005,2.6
2024-02-25,HM000017,TIENDA005,1.45
2024-03-03,HM000017,TIENDA005,1.13
2024-03-10,HM000017,TIENDA005,0.34
2024-03-17,HM000017,TIENDA005,1.79
2024-03-24,HM000017,TIENDA005,0.39
2024-03-31,HM000017,TIENDA005,3.17
2024-04-07,HM000017,TIENDA005,1.43
2024-04-14,HM000017,TIENDA005,0.81
2024-04-21,HM000017,TIENDA005,1.87
2024-04-28,HM000017,TIENDA005,1.74
2024-05-05,HM000017,TIENDA005,0.0
2024-05-12,HM000017,TIENDA005,1.01
2024-05-19,HM000017,TIENDA005,2.67
2024-05-26,HM000017,TIENDA005,1.42
2024-06-02,HM000017,TIENDA005,1.86
2024-06-09,HM000017,TIENDA005,2.24
2024-06-16,HM000017,TIENDA005,0.41
2024-06-23,HM000017,TIENDA005,2.62
2024-06-30,HM000017,TIENDA005,1.44
2024-07-07,HM000017,TIENDA005,3.44
2024-07-14,HM000017,TIENDA005,0.33
2024-07-21,HM000017,TIENDA005,0.0
2024-07-28,HM000017,TIENDA005,1.28
2024-08-04,HM000017,TIENDA005,1.93
2024-08-11,HM000017,TIENDA005,2.31
2024-08-18,HM000017,TIENDA005,0.82
2024-08-25,HM000017,TIENDA005,3.83
2024-09-01,HM000017,TIENDA005,1.45
2024-09-08,HM000017,TIENDA005,0.0
2024-09-15,HM000017,TIENDA005,1.66
2024-09-22,HM000017,TIENDA005,1.35
2024-09-29,HM000017,TIENDA005,1.08
2024-10-06,HM000017,TIENDA005,2.42
2024-10-13,HM000017,TIENDA005,0.49
2024-10-20,HM000017,TIENDA005,0.79
2024-10-27,HM000017,TIENDA005,2.05
2024-11-03,HM000017,TIENDA005,1.92
2024-11-10,HM000017,TIENDA005,0.56
2024-11-17,HM000017,TIENDA005,1.56
2024-11-24,HM000017,TIENDA005,1.68
2024-12-01,HM000017,TIENDA005,1.39
2024-12-08,HM000017,TIENDA005,2.66
2024-12-15,HM000017,TIENDA005,1.83
2024-12-22,HM000017,TIENDA005,0.0
2024-12-29,HM000017,TIENDA005,1.82
2024-01-07,HM000017,TIENDA006,1.87
2024-01-14,HM000017,TIENDA006,1.82
2024-01-21,HM000017,TIENDA006,1.78
2024-01-28,HM000017,TIENDA006,2.4
2024-02-04,HM000017,TIENDA006,3.09
2024-02-11,HM000017,TIENDA006,1.51
2024-02-18,HM000017,TIENDA006,2.24
2024-02-25,HM000017,TIENDA006,2.05
2024-03-03,HM000017,TIENDA006,0.0
2024-03-10,HM000017,TIENDA006,0.26
2024-03-17,HM000017,TIENDA006,3.2
2024-03-24,HM000017,TIENDA006,1.04
2024-03-31,HM000017,TIENDA006,1.37
2024-04-07,HM000017,TIENDA006,0.65
2024-04-14,HM000017,TIENDA006,3.71
2024-04-21,HM000017,TIENDA006,0.67
2024-04-28,HM000017,TIENDA006,1.46
2024-05-05,HM000017,TIENDA006,1.24
2024-05-12,HM000017,TIENDA006,1.88
2024-05-19,HM000017,TIENDA006,0.78
2024-05-26,HM000017,TIENDA006,1.12
2024-06-02,HM000017,TIENDA006,3.06
2024-06-09,HM000017,TIENDA006,1.2
2024-06-16,HM000017,TIENDA006,1.44
2024-06-23,HM000017,TIENDA006,0.52
2024-06-30,HM000017,TIENDA006,1.5
2024-07-07,HM000017,TIENDA006,3.05
2024-07-14,HM000017,TIENDA006,2.52
2024-07-21,HM000017,TIENDA006,2.72
2024-07-28,HM000017,TIENDA006,1.11
2024-08-04,HM000017,TIENDA006,2.16
2024-08-11,HM000017,TIENDA006,0.44
2024-08-18,HM000017,TIENDA006,1.89
2024-08-25,HM000017,TIENDA006,2.95
2024-09-01,HM000017,TIENDA006,2.44
2024-09-08,HM000017,TIENDA006,0.91
2024-09-15,HM000017,TIENDA006,2.32
2024-09-22,HM000017,TIENDA006,2.44
2024-09-29,HM000017,TIENDA006,1.13
2024-10-06,HM000017,TIENDA006,1.86
2024-10-13,HM000017,TIENDA006,1.15
2024-10-20,HM000017,TIENDA006,2.09
2024-10-27,HM000017,TIENDA006,2.05
2024-11-03,HM000017,TIENDA006,2.01
2024-11-10,HM000017,TIENDA006,0.93
2024-11-17,HM000017,TIENDA006,2.41
2024-11-24,HM000017,TIENDA006,0.0
2024-12-01,HM000017,TIENDA006,1.06
2024-12-08,HM000017,TIENDA006,0.93
2024-12-15,HM000017,TIENDA006,0.83
2024-12-22,HM000017,TIENDA006,2.41
2024-12-29,HM000017,TIENDA006,2.46
2024-01-07,HM000017,TIENDA007,1.74
2024-01-14,HM000017,TIENDA007,0.84
2024-01-21,HM000017,TIENDA007,0.87
2024-01-28,HM000017,TIENDA007,2.27
2024-02-04,HM000017,TIENDA007,1.47
2024-02-11,HM000017,TIENDA007,0.91
2024-02-18,HM000017,TIENDA007,1.92
2024-02-25,HM000017,TIENDA007,0.19
2024-03-03,HM000017,TIENDA007,2.49
2024-03-10,HM000017,TIENDA007,1.9
2024-03-17,HM000017,TIENDA007,1.45
2024-03-24,HM000017,TIENDA007,1.86
2024-03-31,HM000017,TIENDA007,0.66
2024-04-07,HM000017,TIENDA007,1.88
2024-04-14,HM000017,TIENDA007,1.39
2024-04-21,HM000017,TIENDA007,1.66
2024-04-28,HM000017,TIENDA007,1.19
2024-05-05,HM000017,TIENDA007,0.52
2024-05-12,HM000017,TIENDA007,2.17
2024-05-19,HM000017,TIENDA007,1.39
2024-05-26,HM000017,TIENDA007,1.16
2024-06-02,HM000017,TIENDA007,1.62
2024-06-09,HM000017,TIENDA007,1.62
2024-06-16,HM000017,TIENDA007,1.15
2024-06-23,HM000017,TIENDA007,0.2
2024-06-30,HM000017,TIENDA007,0.86
2024-07-07,HM000017,TIENDA007,1.55
2024-07-14,HM000017,TIENDA007,0.36
2024-07-21,HM000017,TIENDA007,1.36
2024-07-28,HM000017,TIENDA007,1.82
2024-08-04,HM000017,TIENDA007,1.83
2024-08-11,HM000017,TIENDA007,1.67
2024-08-18,HM000017,TIENDA007,1.64
2024-08-25,HM000017,TIENDA007,0.2
2024-09-01,HM000017,TIENDA007,2.38
2024-09-08,HM000017,TIENDA007,2.42
2024-09-15,HM000017,TIENDA007,0.85
2024-09-22,HM000017,TIENDA007,1.7
2024-09-29,HM000017,TIENDA007,0.79
2024-10-06,HM000017,TIENDA007,0.0
2024-10-13,HM000017,TIENDA007,3.21
2024-10-20,HM000017,TIENDA007,1.07
2024-10-27,HM000017,TIENDA007,1.34
2024-11-03,HM000017,TIENDA007,2.03
2024-11-10,HM000017,TIENDA007,0.55
2024-11-17,HM000017,TIENDA007,1.44
2024-11-24,HM000017,TIENDA007,2.03
2024-12-01,HM000017,TIENDA007,0.77
2024-12-08,HM000017,TIENDA007,1.35
2024-12-15,HM000017,TIENDA007,2.6
2024-12-22,HM000017,TIENDA007,1.74
2024-12-29,HM000017,TIENDA007,0.73
2024-01-07,HM000017,TIENDA008,2.3
2024-01-14,HM000017,TIENDA008,1.88
2024-01-21,HM000017,TIENDA008,2.04
2024-01-28,HM000017,TIENDA008,0.23
2024-02-04,HM000017,TIENDA008,1.54
2024-02-11,HM000017,TIENDA008,0.48
2024-02-18,HM000017,TIENDA008,0.02
2024-02-25,HM000017,TIENDA008,0.45
2024-03-03,HM000017,TIENDA008,2.65
2024-03-10,HM000017,TIENDA008,2.11
2024-03-17,HM000017,TIENDA008,1.58
2024-03-24,HM000017,TIENDA008,2.57
2024-03-31,HM000017,TIENDA008,2.3
2024-04-07,HM000017,TIENDA008,2.45
2024-04-14,HM000017,TIENDA008,0.0
2024-04-21,HM000017,TIENDA008,2.35
2024-04-28,HM000017,TIENDA008,0.47
2024-05-05,HM000017,TIENDA008,1.71
2024-05-12,HM000017,TIENDA008,1.29
2024-05-19,HM000017,TIENDA008,1.8
2024-05-26,HM000017,TIENDA008,2.33
2024-06-02,HM000017,TIENDA008,2.52
2024-06-09,HM000017,TIENDA008,2.1
2024-06-16,HM000017,TIENDA008,1.82
2024-06-23,HM000017,TIENDA008,1.41
2024-06-30,HM000017,TIENDA008,0.95
2024-07-07,HM000017,TIENDA008,2.07
2024-07-14,HM000017,TIENDA008,0.4
2024-07-21,HM000017,TIENDA008,2.57
2024-07-28,HM000017,TIENDA008,2.58
2024-08-04,HM000017,TIENDA008,0.36
2024-08-11,HM000017,TIENDA008,2.97
2024-08-18,HM000017,TIENDA008,4.2
2024-08-25,HM000017,TIENDA008,2.56
2024-09-01,HM000017,TIENDA008,0.15
2024-09-08,HM000017,TIENDA008,2.06
2024-09-15,HM000017,TIENDA008,1.15
2024-09-22,HM000017,TIENDA008,0.34
2024-09-29,HM000017,TIENDA008,2.05
2024-10-06,HM000017,TIENDA008,0.3
2024-10-13,HM000017,TIENDA008,1.42
2024-10-20,HM000017,TIENDA008,2.19
2024-10-27,HM000017,TIENDA008,3.06
2024-11-03,HM000017,TIENDA008,1.42
2024-11-10,HM000017,TIENDA008,0.28
2024-11-17,HM000017,TIENDA008,1.99
2024-11-24,HM000017,TIENDA008,1.38
2024-12-01,HM000017,TIENDA008,0.86
2024-12-08,HM000017,TIENDA008,1.6
2024-12-15,HM000017,TIENDA008,2.47
2024-12-22,HM000017,TIENDA008,1.04
2024-12-29,HM000017,TIENDA008,1.11
2024-01-07,HM000017,TIENDA009,1.06
2024-01-14,HM000017,TIENDA009,0.54
2024-01-21,HM000017,TIENDA009,1.35
2024-01-28,HM000017,TIENDA009,1.21
2024-02-04,HM000017,TIENDA009,1.92
2024-02-11,HM000017,TIENDA009,1.41
2024-02-18,HM000017,TIENDA009,3.97
2024-02-25,HM000017,TIENDA009,0.74
2024-03-03,HM000017,TIENDA009,0.36
2024-03-10,HM000017,TIENDA009,1.23
2024-03-17,HM000017,TIENDA009,1.33
2024-03-24,HM000017,TIENDA009,2.79
2024-03-31,HM000017,TIENDA009,3.2
2024-04-07,HM000017,TIENDA009,1.05
2024-04-14,HM000017,TIENDA009,1.09
2024-04-21,HM000017,TIENDA009,1.74
2024-04-28,HM000017,TIENDA009,1.11
2024-05-05,HM000017,TIENDA009,2.42
2024-05-12,HM000017,TIENDA009,2.2
2024-05-19,HM000017,TIENDA009,0.27
2024-05-26,HM000017,TIENDA009,3.1
2024-06-02,HM000017,TIENDA009,1.69
2024-06-09,HM000017,TIENDA009,2.08
2024-06-16,HM000017,TIENDA009,0.95
2024-06-23,HM000017,TIENDA009,0.51
2024-06-30,HM000017,TIENDA009,0.93
2024-07-07,HM000017,TIENDA009,2.44
2024-07-14,HM000017,TIENDA009,1.59
2024-07-21,HM000017,TIENDA009,0.56
2024-07-28,HM000017,TIENDA009,2.91
2024-08-04,HM000017,TIENDA009,1.68
2024-08-11,HM000017,TIENDA009,1.17
2024-08-18,HM000017,TIENDA009,1.88
2024-08-25,HM000017,TIENDA009,2.3
2024-09-01,HM000017,TIENDA009,2.61
2024-09-08,HM000017,TIENDA009,1.28
2024-09-15,HM000017,TIENDA009,0.66
2024-09-22,HM000017,TIENDA009,1.07
2024-09-29,HM000017,TIENDA009,1.44
2024-10-06,HM000017,TIENDA009,2.31
2024-10-13,HM000017,TIENDA009,0.97
2024-10-20,HM000017,TIENDA009,1.61
2024-10-27,HM000017,TIENDA009,1.32
2024-11-03,HM000017,TIENDA009,1.66
2024-11-10,HM000017,TIENDA009,0.26
2024-11-17,HM000017,TIENDA009,2.2
2024-11-24,HM000017,TIENDA009,1.31
2024-12-01,HM000017,TIENDA009,1.41
2024-12-08,HM000017,TIENDA009,0.0
2024-12-15,HM000017,TIENDA009,1.29
2024-12-22,HM000017,TIENDA009,1.2
2024-12-29,HM000017,TIENDA009,1.27
2024-01-07,HM000017,TIENDA010,1.67
2024-01-14,HM000017,TIENDA010,0.68
2024-01-21,HM000017,TIENDA010,0.89
2024-01-28,HM000017,TIENDA010,1.9
2024-02-04,HM000017,TIENDA010,3.33
2024-02-11,HM000017,TIENDA010,2.57
2024-02-18,HM000017,TIENDA010,2.24
2024-02-25,HM000017,TIENDA010,2.18
2024-03-03,HM000017,TIENDA010,2.79
2024-03-10,HM000017,TIENDA010,1.88
2024-03-17,HM000017,TIENDA010,2.7
2024-03-24,HM000017,TIENDA010,0.86
2024-03-31,HM000017,TIENDA010,1.06
2024-04-07,HM000017,TIENDA010,0.35
2024-04-14,HM000017,TIENDA010,2.81
2024-04-21,HM000017,TIENDA010,1.81
2024-04-28,HM000017,TIENDA010,1.23
2024-05-05,HM000017,TIENDA010,2.22
2024-05-12,HM000017,TIENDA010,1.62
2024-05-19,HM000017,TIENDA010,2.74
2024-05-26,HM000017,TIENDA010,1.67
2024-06-02,HM000017,TIENDA010,2.32
2024-06-09,HM000017,TIENDA010,2.45
2024-06-16,HM000017,TIENDA010,1.02
2024-06-23,HM000017,TIENDA010,1.04
2024-06-30,HM000017,TIENDA010,0.3
2024-07-07,HM000017,TIENDA010,2.03
2024-07-14,HM000017,TIENDA010,1.39
2024-07-21,HM000017,TIENDA010,1.35
2024-07-28,HM000017,TIENDA010,0.49
2024-08-04,HM000017,TIENDA010,1.01
2024-08-11,HM000017,TIENDA010,0.99
2024-08-18,HM000017,TIENDA010,2.43
2024-08-25,HM000017,TIENDA010,1.68
2024-09-01,HM000017,TIENDA010,1.64
2024-09-08,HM000017,TIENDA010,1.5
2024-09-15,HM000017,TIENDA010,0.86
2024-09-22,HM000017,TIENDA010,3.07
2024-09-29,HM000017,TIENDA010,0.58
2024-10-06,HM000017,TIENDA010,0.86
2024-10-13,HM000017,TIENDA010,3.64
2024-10-20,HM000017,TIENDA010,2.56
2024-10-27,HM000017,TIENDA010,0.75
2024-11-03,HM000017,TIENDA010,3.64
2024-11-10,HM000017,TIENDA010,2.81
2024-11-17,HM000017,TIENDA010,3.7
2024-11-24,HM000017,TIENDA010,0.71
2024-12-01,HM000017,TIENDA010,1.96
2024-12-08,HM000017,TIENDA010,1.73
2024-12-15,HM000017,TIENDA010,0.93
2024-12-22,HM000017,TIENDA010,2.45
2024-12-29,HM000017,TIENDA010,1.33
2024-01-07,HM000018,TIENDA001,4.18
2024-01-14,HM000018,TIENDA001,1.27
2024-01-21,HM000018,TIENDA001,2.72
2024-01-28,HM000018,TIENDA001,3.5
2024-02-04,HM000018,TIENDA001,2.63
2024-02-11,HM000018,TIENDA001,1.58
2024-02-18,HM000018,TIENDA001,1.41
2024-02-25,HM000018,TIENDA001,3.16
2024-03-03,HM000018,TIENDA001,1.49
2024-03-10,HM000018,TIENDA001,2.04
2024-03-17,HM000018,TIENDA001,2.03
2024-03-24,HM000018,TIENDA001,0.64
2024-03-31,HM000018,TIENDA001,0.77
2024-04-07,HM000018,TIENDA001,3.93
2024-04-14,HM000018,TIENDA001,3.17
2024-04-21,HM000018,TIENDA001,1.6
2024-04-28,HM000018,TIENDA001,1.64
2024-05-05,HM000018,TIENDA001,5.03
2024-05-12,HM000018,TIENDA001,0.84
2024-05-19,HM000018,TIENDA001,1.02
2024-05-26,HM000018,TIENDA001,3.4
2024-06-02,HM000018,TIENDA001,1.7
2024-06-09,HM000018,TIENDA001,1.3
2024-06-16,HM000018,TIENDA001,0.86
2024-06-23,HM000018,TIENDA001,2.65
2024-06-30,HM000018,TIENDA001,1.11
2024-07-07,HM000018,TIENDA001,1.75
2024-07-14,HM000018,TIENDA001,2.73
2024-07-21,HM000018,TIENDA001,2.25
2024-07-28,HM000018,TIENDA001,0.51
2024-08-04,HM000018,TIENDA001,0.0
2024-08-11,HM000018,TIENDA001,0.53
2024-08-18,HM000018,TIENDA001,3.55
2024-08-25,HM000018,TIENDA001,1.98
2024-09-01,HM000018,TIENDA001,3.23
2024-09-08,HM000018,TIENDA001,0.0
2024-09-15,HM000018,TIENDA001,0.32
2024-09-22,HM000018,TIENDA001,1.89
2024-09-29,HM000018,TIENDA001,2.78
2024-10-06,HM000018,TIENDA001,1.75
2024-10-13,HM000018,TIENDA001,1.19
2024-10-20,HM000018,TIENDA001,3.2
2024-10-27,HM000018,TIENDA001,1.69
2024-11-03,HM000018,TIENDA001,2.11
2024-11-10,HM000018,TIENDA001,0.94
2024-11-17,HM000018,TIENDA001,0.0
2024-11-24,HM000018,TIENDA001,1.75
