sku,tienda,fecha_predicha,semana_a_futuro,prediccion_ARIMA
HM000024,TIENDA008,2025-01-12,3,1.69
HM000024,TIENDA008,2025-01-19,4,1.69
HM000024,TIENDA008,2025-01-26,5,1.69
HM000024,TIENDA008,2025-02-02,6,1.69
HM000024,TIENDA008,2025-02-09,7,1.69
HM000024,TIENDA008,2025-02-16,8,1.69
HM000024,TIENDA009,2024-12-29,1,1.59
HM000024,TIENDA009,2025-01-05,2,1.68
HM000024,TIENDA009,2025-01-12,3,1.69
HM000024,TIENDA009,2025-01-19,4,1.69
HM000024,TIENDA009,2025-01-26,5,1.69
HM000024,TIENDA009,2025-02-02,6,1.69
HM000024,TIENDA009,2025-02-09,7,1.69
HM000024,TIENDA009,2025-02-16,8,1.69
HM000024,TIENDA010,2024-12-29,1,1.52
HM000024,TIENDA010,2025-01-05,2,1.45
HM000024,TIENDA010,2025-01-12,3,1.45
HM000024,TIENDA010,2025-01-19,4,1.45
HM000024,TIENDA010,2025-01-26,5,1.45
HM000024,TIENDA010,2025-02-02,6,1.45
HM000024,TIENDA010,2025-02-09,7,1.45
HM000024,TIENDA010,2025-02-16,8,1.45
HM000025,TIENDA001,2024-12-29,1,1.68
HM000025,TIENDA001,2025-01-05,2,1.61
HM000025,TIENDA001,2025-01-12,3,1.62
HM000025,TIENDA001,2025-01-19,4,1.62
HM000025,TIENDA001,2025-01-26,5,1.62
HM000025,TIENDA001,2025-02-02,6,1.62
HM000025,TIENDA001,2025-02-09,7,1.62
HM000025,TIENDA001,2025-02-16,8,1.62
HM000025,TIENDA002,2024-12-29,1,1.34
HM000025,TIENDA002,2025-01-05,2,1.33
HM000025,TIENDA002,2025-01-12,3,1.33
HM000025,TIENDA002,2025-01-19,4,1.33
HM000025,TIENDA002,2025-01-26,5,1.33
HM000025,TIENDA002,2025-02-02,6,1.33
HM000025,TIENDA002,2025-02-09,7,1.33
HM000025,TIENDA002,2025-02-16,8,1.33
HM000025,TIENDA003,2024-12-29,1,1.54
HM000025,TIENDA003,2025-01-05,2,1.52
HM000025,TIENDA003,2025-01-12,3,1.52
HM000025,TIENDA003,2025-01-19,4,1.52
HM000025,TIENDA003,2025-01-26,5,1.52
HM000025,TIENDA003,2025-02-02,6,1.52
HM000025,TIENDA003,2025-02-09,7,1.52
HM000025,TIENDA003,2025-02-16,8,1.52
HM000025,TIENDA004,2024-12-29,1,1.71
HM000025,TIENDA004,2025-01-05,2,1.61
HM000025,TIENDA004,2025-01-12,3,1.63
HM000025,TIENDA004,2025-01-19,4,1.63
HM000025,TIENDA004,2025-01-26,5,1.63
HM000025,TIENDA004,2025-02-02,6,1.63
HM000025,TIENDA004,2025-02-09,7,1.63
HM000025,TIENDA004,2025-02-16,8,1.63
HM000025,TIENDA005,2024-12-29,1,1.38
HM000025,TIENDA005,2025-01-05,2,1.33
HM000025,TIENDA005,2025-01-12,3,1.33
HM000025,TIENDA005,2025-01-19,4,1.33
HM000025,TIENDA005,2025-01-26,5,1.33
HM000025,TIENDA005,2025-02-02,6,1.33
HM000025,TIENDA005,2025-02-09,7,1.33
HM000025,TIENDA005,2025-02-16,8,1.33
HM000025,TIENDA006,2024-12-29,1,1.66
HM000025,TIENDA006,2025-01-05,2,1.58
HM000025,TIENDA006,2025-01-12,3,1.56
HM000025,TIENDA006,2025-01-19,4,1.56
HM000025,TIENDA006,2025-01-26,5,1.56
HM000025,TIENDA006,2025-02-02,6,1.56
HM000025,TIENDA006,2025-02-09,7,1.56
HM000025,TIENDA006,2025-02-16,8,1.56
HM000025,TIENDA007,2024-12-29,1,1.59
HM000025,TIENDA007,2025-01-05,2,1.77
HM000025,TIENDA007,2025-01-12,3,1.81
HM000025,TIENDA007,2025-01-19,4,1.82
HM000025,TIENDA007,2025-01-26,5,1.82
HM000025,TIENDA007,2025-02-02,6,1.82
HM000025,TIENDA007,2025-02-09,7,1.82
HM000025,TIENDA007,2025-02-16,8,1.82
HM000025,TIENDA008,2024-12-29,1,1.72
HM000025,TIENDA008,2025-01-05,2,1.55
HM000025,TIENDA008,2025-01-12,3,1.62
HM000025,TIENDA008,2025-01-19,4,1.59
HM000025,TIENDA008,2025-01-26,5,1.6
HM000025,TIENDA008,2025-02-02,6,1.6
HM000025,TIENDA008,2025-02-09,7,1.6
HM000025,TIENDA008,2025-02-16,8,1.6
HM000025,TIENDA009,2024-12-29,1,1.92
HM000025,TIENDA009,2025-01-05,2,1.85
HM000025,TIENDA009,2025-01-12,3,1.86
HM000025,TIENDA009,2025-01-19,4,1.86
HM000025,TIENDA009,2025-01-26,5,1.86
HM000025,TIENDA009,2025-02-02,6,1.86
HM000025,TIENDA009,2025-02-09,7,1.86
HM000025,TIENDA009,2025-02-16,8,1.86
HM000025,TIENDA010,2024-12-29,1,1.49
HM000025,TIENDA010,2025-01-05,2,1.55
HM000025,TIENDA010,2025-01-12,3,1.55
HM000025,TIENDA010,2025-01-19,4,1.55
HM000025,TIENDA010,2025-01-26,5,1.55
HM000025,TIENDA010,2025-02-02,6,1.55
HM000025,TIENDA010,2025-02-09,7,1.55
HM000025,TIENDA010,2025-02-16,8,1.55
HM000026,TIENDA001,2024-12-29,1,1.68
HM000026,TIENDA001,2025-01-05,2,1.39
HM000026,TIENDA001,2025-01-12,3,1.44
HM000026,TIENDA001,2025-01-19,4,1.43
HM000026,TIENDA001,2025-01-26,5,1.43
HM000026,TIENDA001,2025-02-02,6,1.43
HM000026,TIENDA001,2025-02-09,7,1.43
HM000026,TIENDA001,2025-02-16,8,1.43
HM000026,TIENDA002,2024-12-29,1,1.28
HM000026,TIENDA002,2025-01-05,2,1.33
HM000026,TIENDA002,2025-01-12,3,1.34
HM000026,TIENDA002,2025-01-19,4,1.34
HM000026,TIENDA002,2025-01-26,5,1.34
HM000026,TIENDA002,2025-02-02,6,1.34
HM000026,TIENDA002,2025-02-09,7,1.34
HM000026,TIENDA002,2025-02-16,8,1.34
HM000026,TIENDA003,2024-12-29,1,1.45
HM000026,TIENDA003,2025-01-05,2,1.37
HM000026,TIENDA003,2025-01-12,3,1.36
HM000026,TIENDA003,2025-01-19,4,1.35
HM000026,TIENDA003,2025-01-26,5,1.35
HM000026,TIENDA003,2025-02-02,6,1.35
HM000026,TIENDA003,2025-02-09,7,1.35
HM000026,TIENDA003,2025-02-16,8,1.35
HM000026,TIENDA004,2024-12-29,1,1.23
HM000026,TIENDA004,2025-01-05,2,1.23
HM000026,TIENDA004,2025-01-12,3,1.23
HM000026,TIENDA004,2025-01-19,4,1.23
HM000026,TIENDA004,2025-01-26,5,1.23
HM000026,TIENDA004,2025-02-02,6,1.23
HM000026,TIENDA004,2025-02-09,7,1.23
HM000026,TIENDA004,2025-02-16,8,1.23
HM000026,TIENDA005,2024-12-29,1,1.57
HM000026,TIENDA005,2025-01-05,2,1.53
HM000026,TIENDA005,2025-01-12,3,1.53
HM000026,TIENDA005,2025-01-19,4,1.53
HM000026,TIENDA005,2025-01-26,5,1.53
HM000026,TIENDA005,2025-02-02,6,1.53
HM000026,TIENDA005,2025-02-09,7,1.53
HM000026,TIENDA005,2025-02-16,8,1.53
HM000026,TIENDA006,2024-12-29,1,1.63
HM000026,TIENDA006,2025-01-05,2,1.61
HM000026,TIENDA006,2025-01-12,3,1.61
HM000026,TIENDA006,2025-01-19,4,1.61
HM000026,TIENDA006,2025-01-26,5,1.61
HM000026,TIENDA006,2025-02-02,6,1.61
HM000026,TIENDA006,2025-02-09,7,1.61
HM000026,TIENDA006,2025-02-16,8,1.61
HM000026,TIENDA007,2024-12-29,1,1.76
HM000026,TIENDA007,2025-01-05,2,1.75
HM000026,TIENDA007,2025-01-12,3,1.75
HM000026,TIENDA007,2025-01-19,4,1.75
HM000026,TIENDA007,2025-01-26,5,1.75
HM000026,TIENDA007,2025-02-02,6,1.75
HM000026,TIENDA007,2025-02-09,7,1.75
HM000026,TIENDA007,2025-02-16,8,1.75
HM000026,TIENDA008,2024-12-29,1,1.58
HM000026,TIENDA008,2025-01-05,2,1.58
HM000026,TIENDA008,2025-01-12,3,1.58
HM000026,TIENDA008,2025-01-19,4,1.58
HM000026,TIENDA008,2025-01-26,5,1.58
HM000026,TIENDA008,2025-02-02,6,1.58
HM000026,TIENDA008,2025-02-09,7,1.58
HM000026,TIENDA008,2025-02-16,8,1.58
HM000026,TIENDA009,2024-12-29,1,1.66
HM000026,TIENDA009,2025-01-05,2,1.68
HM000026,TIENDA009,2025-01-12,3,1.67
HM000026,TIENDA009,2025-01-19,4,1.67
HM000026,TIENDA009,2025-01-26,5,1.67
HM000026,TIENDA009,2025-02-02,6,1.67
HM000026,TIENDA009,2025-02-09,7,1.67
HM000026,TIENDA009,2025-02-16,8,1.67
HM000026,TIENDA010,2024-12-29,1,1.27
HM000026,TIENDA010,2025-01-05,2,1.39
HM000026,TIENDA010,2025-01-12,3,1.41
HM000026,TIENDA010,2025-01-19,4,1.42
HM000026,TIENDA010,2025-01-26,5,1.42
HM000026,TIENDA010,2025-02-02,6,1.42
HM000026,TIENDA010,2025-02-09,7,1.42
HM000026,TIENDA010,2025-02-16,8,1.42
HM000027,TIENDA001,2024-12-29,1,2.09
HM000027,TIENDA001,2025-01-05,2,2.09
HM000027,TIENDA001,2025-01-12,3,2.09
HM000027,TIENDA001,2025-01-19,4,2.09
HM000027,TIENDA001,2025-01-26,5,2.09
HM000027,TIENDA001,2025-02-02,6,2.09
HM000027,TIENDA001,2025-02-09,7,2.09
HM000027,TIENDA001,2025-02-16,8,2.09
HM000027,TIENDA002,2024-12-29,1,1.5
HM000027,TIENDA002,2025-01-05,2,1.46
HM000027,TIENDA002,2025-01-12,3,1.46
HM000027,TIENDA002,2025-01-19,4,1.46
HM000027,TIENDA002,2025-01-26,5,1.46
HM000027,TIENDA002,2025-02-02,6,1.46
HM000027,TIENDA002,2025-02-09,7,1.46
HM000027,TIENDA002,2025-02-16,8,1.46
HM000027,TIENDA003,2024-12-29,1,1.65
HM000027,TIENDA003,2025-01-05,2,1.61
HM000027,TIENDA003,2025-01-12,3,1.62
HM000027,TIENDA003,2025-01-19,4,1.61
HM000027,TIENDA003,2025-01-26,5,1.61
HM000027,TIENDA003,2025-02-02,6,1.61
HM000027,TIENDA003,2025-02-09,7,1.61
HM000027,TIENDA003,2025-02-16,8,1.61
HM000027,TIENDA004,2024-12-29,1,1.83
HM000027,TIENDA004,2025-01-05,2,1.55
HM000027,TIENDA004,2025-01-12,3,1.62
HM000027,TIENDA004,2025-01-19,4,1.6
HM000027,TIENDA004,2025-01-26,5,1.61
HM000027,TIENDA004,2025-02-02,6,1.61
HM000027,TIENDA004,2025-02-09,7,1.61
HM000027,TIENDA004,2025-02-16,8,1.61
HM000027,TIENDA005,2024-12-29,1,1.1
HM000027,TIENDA005,2025-01-05,2,1.18
HM000027,TIENDA005,2025-01-12,3,1.21
HM000027,TIENDA005,2025-01-19,4,1.22
HM000027,TIENDA005,2025-01-26,5,1.22
HM000027,TIENDA005,2025-02-02,6,1.23
HM000027,TIENDA005,2025-02-09,7,1.23
HM000027,TIENDA005,2025-02-16,8,1.23
HM000027,TIENDA006,2024-12-29,1,1.63
HM000027,TIENDA006,2025-01-05,2,1.68
HM000027,TIENDA006,2025-01-12,3,1.69
HM000027,TIENDA006,2025-01-19,4,1.69
HM000027,TIENDA006,2025-01-26,5,1.69
HM000027,TIENDA006,2025-02-02,6,1.69
HM000027,TIENDA006,2025-02-09,7,1.69
HM000027,TIENDA006,2025-02-16,8,1.69
HM000027,TIENDA007,2024-12-29,1,1.55
HM000027,TIENDA007,2025-01-05,2,1.6
HM000027,TIENDA007,2025-01-12,3,1.6
HM000027,TIENDA007,2025-01-19,4,1.6
HM000027,TIENDA007,2025-01-26,5,1.6
HM000027,TIENDA007,2025-02-02,6,1.6
HM000027,TIENDA007,2025-02-09,7,1.6
HM000027,TIENDA007,2025-02-16,8,1.6
HM000027,TIENDA008,2024-12-29,1,1.62
HM000027,TIENDA008,2025-01-05,2,1.58
HM000027,TIENDA008,2025-01-12,3,1.59
HM000027,TIENDA008,2025-01-19,4,1.59
HM000027,TIENDA008,2025-01-26,5,1.59
HM000027,TIENDA008,2025-02-02,6,1.59
HM000027,TIENDA008,2025-02-09,7,1.59
HM000027,TIENDA008,2025-02-16,8,1.59
HM000027,TIENDA009,2024-12-29,1,1.39
HM000027,TIENDA009,2025-01-05,2,1.29
HM000027,TIENDA009,2025-01-12,3,1.28
HM000027,TIENDA009,2025-01-19,4,1.28
HM000027,TIENDA009,2025-01-26,5,1.28
HM000027,TIENDA009,2025-02-02,6,1.28
HM000027,TIENDA009,2025-02-09,7,1.28
HM000027,TIENDA009,2025-02-16,8,1.28
HM000027,TIENDA010,2024-12-29,1,1.34
HM000027,TIENDA010,2025-01-05,2,1.33
HM000027,TIENDA010,2025-01-12,3,1.33
HM000027,TIENDA010,2025-01-19,4,1.33
HM000027,TIENDA010,2025-01-26,5,1.33
HM000027,TIENDA010,2025-02-02,6,1.33
HM000027,TIENDA010,2025-02-09,7,1.33
HM000027,TIENDA010,2025-02-16,8,1.33
HM000028,TIENDA001,2024-12-29,1,1.44
HM000028,TIENDA001,2025-01-05,2,1.38
HM000028,TIENDA001,2025-01-12,3,1.39
HM000028,TIENDA001,2025-01-19,4,1.39
HM000028,TIENDA001,2025-01-26,5,1.39
HM000028,TIENDA001,2025-02-02,6,1.39
HM000028,TIENDA001,2025-02-09,7,1.39
HM000028,TIENDA001,2025-02-16,8,1.39
HM000028,TIENDA002,2024-12-29,1,1.57
HM000028,TIENDA002,2025-01-05,2,1.58
HM000028,TIENDA002,2025-01-12,3,1.58
HM000028,TIENDA002,2025-01-19,4,1.58
HM000028,TIENDA002,2025-01-26,5,1.58
HM000028,TIENDA002,2025-02-02,6,1.58
HM000028,TIENDA002,2025-02-09,7,1.58
HM000028,TIENDA002,2025-02-16,8,1.58
HM000028,TIENDA003,2024-12-29,1,1.03
HM000028,TIENDA003,2025-01-05,2,1.56
HM000028,TIENDA003,2025-01-12,3,1.43
HM000028,TIENDA003,2025-01-19,4,1.46
HM000028,TIENDA003,2025-01-26,5,1.46
HM000028,TIENDA003,2025-02-02,6,1.46
HM000028,TIENDA003,2025-02-09,7,1.46
HM000028,TIENDA003,2025-02-16,8,1.46
HM000028,TIENDA004,2024-12-29,1,1.41
HM000028,TIENDA004,2025-01-05,2,1.47
HM000028,TIENDA004,2025-01-12,3,1.46
HM000028,TIENDA004,2025-01-19,4,1.46
HM000028,TIENDA004,2025-01-26,5,1.46
HM000028,TIENDA004,2025-02-02,6,1.46
HM000028,TIENDA004,2025-02-09,7,1.46
HM000028,TIENDA004,2025-02-16,8,1.46
HM000028,TIENDA005,2024-12-29,1,2.0
HM000028,TIENDA005,2025-01-05,2,1.82
HM000028,TIENDA005,2025-01-12,3,1.79
HM000028,TIENDA005,2025-01-19,4,1.78
HM000028,TIENDA005,2025-01-26,5,1.78
HM000028,TIENDA005,2025-02-02,6,1.78
HM000028,TIENDA005,2025-02-09,7,1.78
HM000028,TIENDA005,2025-02-16,8,1.78
HM000028,TIENDA006,2024-12-29,1,1.42
HM000028,TIENDA006,2025-01-05,2,1.37
HM000028,TIENDA006,2025-01-12,3,1.37
HM000028,TIENDA006,2025-01-19,4,1.36
HM000028,TIENDA006,2025-01-26,5,1.36
HM000028,TIENDA006,2025-02-02,6,1.36
HM000028,TIENDA006,2025-02-09,7,1.36
HM000028,TIENDA006,2025-02-16,8,1.36
HM000028,TIENDA007,2024-12-29,1,1.82
HM000028,TIENDA007,2025-01-05,2,1.78
HM000028,TIENDA007,2025-01-12,3,1.78
HM000028,TIENDA007,2025-01-19,4,1.78
HM000028,TIENDA007,2025-01-26,5,1.78
HM000028,TIENDA007,2025-02-02,6,1.78
HM000028,TIENDA007,2025-02-09,7,1.78
HM000028,TIENDA007,2025-02-16,8,1.78
HM000028,TIENDA008,2024-12-29,1,1.51
HM000028,TIENDA008,2025-01-05,2,1.49
HM000028,TIENDA008,2025-01-12,3,1.49
HM000028,TIENDA008,2025-01-19,4,1.49
HM000028,TIENDA008,2025-01-26,5,1.49
HM000028,TIENDA008,2025-02-02,6,1.49
HM000028,TIENDA008,2025-02-09,7,1.49
HM000028,TIENDA008,2025-02-16,8,1.49
HM000028,TIENDA009,2024-12-29,1,1.68
HM000028,TIENDA009,2025-01-05,2,1.56
HM000028,TIENDA009,2025-01-12,3,1.58
HM000028,TIENDA009,2025-01-19,4,1.58
HM000028,TIENDA009,2025-01-26,5,1.58
HM000028,TIENDA009,2025-02-02,6,1.58
HM000028,TIENDA009,2025-02-09,7,1.58
HM000028,TIENDA009,2025-02-16,8,1.58
HM000028,TIENDA010,2024-12-29,1,1.7
HM000028,TIENDA010,2025-01-05,2,1.66
HM000028,TIENDA010,2025-01-12,3,1.66
HM000028,TIENDA010,2025-01-19,4,1.66
HM000028,TIENDA010,2025-01-26,5,1.66
HM000028,TIENDA010,2025-02-02,6,1.66
HM000028,TIENDA010,2025-02-09,7,1.66
HM000028,TIENDA010,2025-02-16,8,1.66
HM000029,TIENDA001,2024-12-29,1,1.81
HM000029,TIENDA001,2025-01-05,2,1.81
HM000029,TIENDA001,2025-01-12,3,1.81
HM000029,TIENDA001,2025-01-19,4,1.81
HM000029,TIENDA001,2025-01-26,5,1.81
HM000029,TIENDA001,2025-02-02,6,1.81
HM000029,TIENDA001,2025-02-09,7,1.81
HM000029,TIENDA001,2025-02-16,8,1.81
HM000029,TIENDA002,2024-12-29,1,1.32
HM000029,TIENDA002,2025-01-05,2,1.47
HM000029,TIENDA002,2025-01-12,3,1.44
HM000029,TIENDA002,2025-01-19,4,1.45
HM000029,TIENDA002,2025-01-26,5,1.45
HM000029,TIENDA002,2025-02-02,6,1.45
HM000029,TIENDA002,2025-02-09,7,1.45
HM000029,TIENDA002,2025-02-16,8,1.45
HM000029,TIENDA003,2024-12-29,1,1.63
HM000029,TIENDA003,2025-01-05,2,1.63
HM000029,TIENDA003,2025-01-12,3,1.63
HM000029,TIENDA003,2025-01-19,4,1.63
HM000029,TIENDA003,2025-01-26,5,1.63
HM000029,TIENDA003,2025-02-02,6,1.63
HM000029,TIENDA003,2025-02-09,7,1.63
HM000029,TIENDA003,2025-02-16,8,1.63
HM000029,TIENDA004,2024-12-29,1,2.09
HM000029,TIENDA004,2025-01-05,2,1.88
HM000029,TIENDA004,2025-01-12,3,1.94
HM000029,TIENDA004,2025-01-19,4,1.92
HM000029,TIENDA004,2025-01-26,5,1.93
HM000029,TIENDA004,2025-02-02,6,1.93
HM000029,TIENDA004,2025-02-09,7,1.93
HM000029,TIENDA004,2025-02-16,8,1.93
HM000029,TIENDA005,2024-12-29,1,1.94
HM000029,TIENDA005,2025-01-05,2,1.9
HM000029,TIENDA005,2025-01-12,3,1.9
HM000029,TIENDA005,2025-01-19,4,1.9
HM000029,TIENDA005,2025-01-26,5,1.9
HM000029,TIENDA005,2025-02-02,6,1.9
HM000029,TIENDA005,2025-02-09,7,1.9
HM000029,TIENDA005,2025-02-16,8,1.9
HM000029,TIENDA006,2024-12-29,1,1.75
HM000029,TIENDA006,2025-01-05,2,1.66
HM000029,TIENDA006,2025-01-12,3,1.65
HM000029,TIENDA006,2025-01-19,4,1.65
HM000029,TIENDA006,2025-01-26,5,1.65
HM000029,TIENDA006,2025-02-02,6,1.65
HM000029,TIENDA006,2025-02-09,7,1.65
HM000029,TIENDA006,2025-02-16,8,1.65
HM000029,TIENDA007,2024-12-29,1,2.01
HM000029,TIENDA007,2025-01-05,2,1.85
HM000029,TIENDA007,2025-01-12,3,1.83
HM000029,TIENDA007,2025-01-19,4,1.82
HM000029,TIENDA007,2025-01-26,5,1.82
HM000029,TIENDA007,2025-02-02,6,1.82
HM000029,TIENDA007,2025-02-09,7,1.82
HM000029,TIENDA007,2025-02-16,8,1.82
HM000029,TIENDA008,2024-12-29,1,2.93
HM000029,TIENDA008,2025-01-05,2,2.22
HM000029,TIENDA008,2025-01-12,3,1.99
HM000029,TIENDA008,2025-01-19,4,1.92
HM000029,TIENDA008,2025-01-26,5,1.89
HM000029,TIENDA008,2025-02-02,6,1.88
HM000029,TIENDA008,2025-02-09,7,1.88
HM000029,TIENDA008,2025-02-16,8,1.88
HM000029,TIENDA009,2024-12-29,1,1.97
HM000029,TIENDA009,2025-01-05,2,2.02
HM000029,TIENDA009,2025-01-12,3,2.02
HM000029,TIENDA009,2025-01-19,4,2.02
HM000029,TIENDA009,2025-01-26,5,2.02
HM000029,TIENDA009,2025-02-02,6,2.02
HM000029,TIENDA009,2025-02-09,7,2.02
HM000029,TIENDA009,2025-02-16,8,2.02
HM000029,TIENDA010,2024-12-29,1,2.18
HM000029,TIENDA010,2025-01-05,2,2.14
HM000029,TIENDA010,2025-01-12,3,2.15
HM000029,TIENDA010,2025-01-19,4,2.15
HM000029,TIENDA010,2025-01-26,5,2.15
HM000029,TIENDA010,2025-02-02,6,2.15
HM000029,TIENDA010,2025-02-09,7,2.15
HM000029,TIENDA010,2025-02-16,8,2.15
HM000030,TIENDA001,2024-12-29,1,1.33
HM000030,TIENDA001,2025-01-05,2,1.41
HM000030,TIENDA001,2025-01-12,3,1.41
HM000030,TIENDA001,2025-01-19,4,1.41
HM000030,TIENDA001,2025-01-26,5,1.41
HM000030,TIENDA001,2025-02-02,6,1.41
HM000030,TIENDA001,2025-02-09,7,1.41
HM000030,TIENDA001,2025-02-16,8,1.41
HM000030,TIENDA002,2024-12-29,1,1.32
HM000030,TIENDA002,2025-01-05,2,1.34
HM000030,TIENDA002,2025-01-12,3,1.34
HM000030,TIENDA002,2025-01-19,4,1.34
HM000030,TIENDA002,2025-01-26,5,1.34
HM000030,TIENDA002,2025-02-02,6,1.34
HM000030,TIENDA002,2025-02-09,7,1.34
HM000030,TIENDA002,2025-02-16,8,1.34
HM000030,TIENDA003,2024-12-29,1,1.67
HM000030,TIENDA003,2025-01-05,2,1.74
HM000030,TIENDA003,2025-01-12,3,1.73
HM000030,TIENDA003,2025-01-19,4,1.73
HM000030,TIENDA003,2025-01-26,5,1.73
HM000030,TIENDA003,2025-02-02,6,1.73
HM000030,TIENDA003,2025-02-09,7,1.73
HM000030,TIENDA003,2025-02-16,8,1.73
HM000030,TIENDA004,2024-12-29,1,1.57
HM000030,TIENDA004,2025-01-05,2,1.54
HM000030,TIENDA004,2025-01-12,3,1.55
HM000030,TIENDA004,2025-01-19,4,1.55
HM000030,TIENDA004,2025-01-26,5,1.55
HM000030,TIENDA004,2025-02-02,6,1.55
HM000030,TIENDA004,2025-02-09,7,1.55
HM000030,TIENDA004,2025-02-16,8,1.55
HM000030,TIENDA005,2024-12-29,1,2.6
HM000030,TIENDA005,2025-01-05,2,1.96
HM000030,TIENDA005,2025-01-12,3,2.14
HM000030,TIENDA005,2025-01-19,4,2.09
HM000030,TIENDA005,2025-01-26,5,2.11
HM000030,TIENDA005,2025-02-02,6,2.1
HM000030,TIENDA005,2025-02-09,7,2.1
HM000030,TIENDA005,2025-02-16,8,2.1
HM000030,TIENDA006,2024-12-29,1,1.51
HM000030,TIENDA006,2025-01-05,2,1.77
HM000030,TIENDA006,2025-01-12,3,1.73
HM000030,TIENDA006,2025-01-19,4,1.73
HM000030,TIENDA006,2025-01-26,5,1.73
HM000030,TIENDA006,2025-02-02,6,1.73
HM000030,TIENDA006,2025-02-09,7,1.73
HM000030,TIENDA006,2025-02-16,8,1.73
HM000030,TIENDA007,2024-12-29,1,1.72
HM000030,TIENDA007,2025-01-05,2,1.72
HM000030,TIENDA007,2025-01-12,3,1.72
HM000030,TIENDA007,2025-01-19,4,1.72
HM000030,TIENDA007,2025-01-26,5,1.72
HM000030,TIENDA007,2025-02-02,6,1.72
HM000030,TIENDA007,2025-02-09,7,1.72
HM000030,TIENDA007,2025-02-16,8,1.72
HM000030,TIENDA008,2024-12-29,1,1.67
HM000030,TIENDA008,2025-01-05,2,1.62
HM000030,TIENDA008,2025-01-12,3,1.61
HM000030,TIENDA008,2025-01-19,4,1.61
HM000030,TIENDA008,2025-01-26,5,1.61
HM000030,TIENDA008,2025-02-02,6,1.61
HM000030,TIENDA008,2025-02-09,7,1.61
HM000030,TIENDA008,2025-02-16,8,1.61
HM000030,TIENDA009,2024-12-29,1,1.77
HM000030,TIENDA009,2025-01-05,2,1.74
HM000030,TIENDA009,2025-01-12,3,1.74
HM000030,TIENDA009,2025-01-19,4,1.74
HM000030,TIENDA009,2025-01-26,5,1.74
HM000030,TIENDA009,2025-02-02,6,1.74
HM000030,TIENDA009,2025-02-09,7,1.74
HM000030,TIENDA009,2025-02-16,8,1.74
HM000030,TIENDA010,2024-12-29,1,1.85
HM000030,TIENDA010,2025-01-05,2,1.77
HM000030,TIENDA010,2025-01-12,3,1.79
HM000030,TIENDA010,2025-01-19,4,1.78
HM000030,TIENDA010,2025-01-26,5,1.78
HM000030,TIENDA010,2025-02-02,6,1.78
HM000030,TIENDA010,2025-02-09,7,1.78
HM000030,TIENDA010,2025-02-16,8,1.78
HM000031,TIENDA001,2024-12-29,1,1.61
HM000031,TIENDA001,2025-01-05,2,1.6
HM000031,TIENDA001,2025-01-12,3,1.6
HM000031,TIENDA001,2025-01-19,4,1.6
HM000031,TIENDA001,2025-01-26,5,1.6
HM000031,TIENDA001,2025-02-02,6,1.6
HM000031,TIENDA001,2025-02-09,7,1.6
HM000031,TIENDA001,2025-02-16,8,1.6
HM000031,TIENDA002,2024-12-29,1,1.69
HM000031,TIENDA002,2025-01-05,2,1.64
HM000031,TIENDA002,2025-01-12,3,1.63
HM000031,TIENDA002,2025-01-19,4,1.63
HM000031,TIENDA002,2025-01-26,5,1.63
HM000031,TIENDA002,2025-02-02,6,1.63
HM000031,TIENDA002,2025-02-09,7,1.63
HM000031,TIENDA002,2025-02-16,8,1.63
HM000031,TIENDA003,2024-12-29,1,1.49
HM000031,TIENDA003,2025-01-05,2,1.53
HM000031,TIENDA003,2025-01-12,3,1.51
HM000031,TIENDA003,2025-01-19,4,1.52
HM000031,TIENDA003,2025-01-26,5,1.52
HM000031,TIENDA003,2025-02-02,6,1.52
HM000031,TIENDA003,2025-02-09,7,1.52
HM000031,TIENDA003,2025-02-16,8,1.52
HM000031,TIENDA004,2024-12-29,1,1.76
HM000031,TIENDA004,2025-01-05,2,1.7
HM000031,TIENDA004,2025-01-12,3,1.69
HM000031,TIENDA004,2025-01-19,4,1.69
HM000031,TIENDA004,2025-01-26,5,1.69
HM000031,TIENDA004,2025-02-02,6,1.69
HM000031,TIENDA004,2025-02-09,7,1.69
HM000031,TIENDA004,2025-02-16,8,1.69
HM000031,TIENDA005,2024-12-29,1,1.96
HM000031,TIENDA005,2025-01-05,2,1.96
HM000031,TIENDA005,2025-01-12,3,1.96
HM000031,TIENDA005,2025-01-19,4,1.96
HM000031,TIENDA005,2025-01-26,5,1.96
HM000031,TIENDA005,2025-02-02,6,1.96
HM000031,TIENDA005,2025-02-09,7,1.96
HM000031,TIENDA005,2025-02-16,8,1.96
HM000031,TIENDA006,2024-12-29,1,1.51
HM000031,TIENDA006,2025-01-05,2,1.49
HM000031,TIENDA006,2025-01-12,3,1.49
HM000031,TIENDA006,2025-01-19,4,1.49
HM000031,TIENDA006,2025-01-26,5,1.49
HM000031,TIENDA006,2025-02-02,6,1.49
HM000031,TIENDA006,2025-02-09,7,1.49
HM000031,TIENDA006,2025-02-16,8,1.49
HM000031,TIENDA007,2024-12-29,1,2.0
HM000031,TIENDA007,2025-01-05,2,1.9
HM000031,TIENDA007,2025-01-12,3,1.92
HM000031,TIENDA007,2025-01-19,4,1.92
HM000031,TIENDA007,2025-01-26,5,1.92
HM000031,TIENDA007,2025-02-02,6,1.92
HM000031,TIENDA007,2025-02-09,7,1.92
HM000031,TIENDA007,2025-02-16,8,1.92
